id,sequence,task,choices,response,domain,response_type,group
ROoX7N7,14,All;workers;painters/Some not;workers;actors,All;painters;actors|All;actors;painters|Some;painters;actors|Some;actors;painters|No;painters;actors|No;actors;painters|Some not;painters;actors|Some not;actors;painters|NVC,Some not;painters;actors,syllogistic,single-choice,b
ROoX7N7,15,All;lawyers;hunters/No;lawyers;athletes,All;hunters;athletes|All;athletes;hunters|Some;hunters;athletes|Some;athletes;hunters|No;hunters;athletes|No;athletes;hunters|Some not;hunters;athletes|Some not;athletes;hunters|NVC,No;hunters;athletes,syllogistic,single-choice,b
ROoX7N7,16,All;tellers;doctors/Some;doctors;climbers,All;tellers;climbers|All;climbers;tellers|Some;tellers;climbers|Some;climbers;tellers|No;tellers;climbers|No;climbers;tellers|Some not;tellers;climbers|Some not;climbers;tellers|NVC,Some;tellers;climbers,syllogistic,single-choice,b
ROoX7N7,17,Some not;campers;fencers/Some;campers;engineers,All;fencers;engineers|All;engineers;fencers|Some;fencers;engineers|Some;engineers;fencers|No;fencers;engineers|No;engineers;fencers|Some not;fencers;engineers|Some not;engineers;fencers|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,18,No;soldiers;florists/All;soldiers;editors,All;florists;editors|All;editors;florists|Some;florists;editors|Some;editors;florists|No;florists;editors|No;editors;florists|Some not;florists;editors|Some not;editors;florists|NVC,Some not;editors;florists,syllogistic,single-choice,b
ROoX7N7,19,All;therapists;climbers/Some not;climbers;skaters,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|NVC,Some not;therapists;skaters,syllogistic,single-choice,b
ROoX7N7,20,Some;nurses;drillers/No;drillers;actors,All;nurses;actors|All;actors;nurses|Some;nurses;actors|Some;actors;nurses|No;nurses;actors|No;actors;nurses|Some not;nurses;actors|Some not;actors;nurses|NVC,Some not;nurses;actors,syllogistic,single-choice,b
ROoX7N7,21,All;poets;waiters/Some not;cashiers;poets,All;waiters;cashiers|All;cashiers;waiters|Some;waiters;cashiers|Some;cashiers;waiters|No;waiters;cashiers|No;cashiers;waiters|Some not;waiters;cashiers|Some not;cashiers;waiters|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,22,All;nurses;drillers/Some;nurses;actors,All;drillers;actors|All;actors;drillers|Some;drillers;actors|Some;actors;drillers|No;drillers;actors|No;actors;drillers|Some not;drillers;actors|Some not;actors;drillers|NVC,Some;drillers;actors,syllogistic,single-choice,b
ROoX7N7,23,Some;tellers;climbers/All;climbers;doctors,All;tellers;doctors|All;doctors;tellers|Some;tellers;doctors|Some;doctors;tellers|No;tellers;doctors|No;doctors;tellers|Some not;tellers;doctors|Some not;doctors;tellers|NVC,Some;tellers;doctors,syllogistic,single-choice,b
ROoX7N7,24,Some;golfers;bankers/All;teachers;bankers,All;golfers;teachers|All;teachers;golfers|Some;golfers;teachers|Some;teachers;golfers|No;golfers;teachers|No;teachers;golfers|Some not;golfers;teachers|Some not;teachers;golfers|NVC,Some;teachers;golfers,syllogistic,single-choice,b
ROoX7N7,25,Some not;engineers;fencers/All;campers;engineers,All;fencers;campers|All;campers;fencers|Some;fencers;campers|Some;campers;fencers|No;fencers;campers|No;campers;fencers|Some not;fencers;campers|Some not;campers;fencers|NVC,Some not;campers;fencers,syllogistic,single-choice,b
ROoX7N7,26,No;managers;clerks/Some not;managers;models,All;clerks;models|All;models;clerks|Some;clerks;models|Some;models;clerks|No;clerks;models|No;models;clerks|Some not;clerks;models|Some not;models;clerks|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,27,Some not;sculptors;gamblers/Some;bakers;sculptors,All;gamblers;bakers|All;bakers;gamblers|Some;gamblers;bakers|Some;bakers;gamblers|No;gamblers;bakers|No;bakers;gamblers|Some not;gamblers;bakers|Some not;bakers;gamblers|NVC,Some not;bakers;gamblers,syllogistic,single-choice,b
ROoX7N7,28,Some not;models;clerks/No;clerks;managers,All;models;managers|All;managers;models|Some;models;managers|Some;managers;models|No;models;managers|No;managers;models|Some not;models;managers|Some not;managers;models|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,29,All;planners;surfers/All;artists;planners,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|NVC,All;surfers;artists,syllogistic,single-choice,b
ROoX7N7,30,No;agents;brokers/Some;agents;secretaries,All;brokers;secretaries|All;secretaries;brokers|Some;brokers;secretaries|Some;secretaries;brokers|No;brokers;secretaries|No;secretaries;brokers|Some not;brokers;secretaries|Some not;secretaries;brokers|NVC,Some not;secretaries;brokers,syllogistic,single-choice,b
ROoX7N7,31,Some not;investors;barbers/Some not;barbers;jugglers,All;investors;jugglers|All;jugglers;investors|Some;investors;jugglers|Some;jugglers;investors|No;investors;jugglers|No;jugglers;investors|Some not;investors;jugglers|Some not;jugglers;investors|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,32,Some;packers;tutors/All;butchers;packers,All;tutors;butchers|All;butchers;tutors|Some;tutors;butchers|Some;butchers;tutors|No;tutors;butchers|No;butchers;tutors|Some not;tutors;butchers|Some not;butchers;tutors|NVC,Some;butchers;tutors,syllogistic,single-choice,b
ROoX7N7,33,Some;cleaners;painters/No;cleaners;auditors,All;painters;auditors|All;auditors;painters|Some;painters;auditors|Some;auditors;painters|No;painters;auditors|No;auditors;painters|Some not;painters;auditors|Some not;auditors;painters|NVC,Some not;auditors;painters,syllogistic,single-choice,b
ROoX7N7,34,Some not;surfers;artists/Some not;surfers;planners,All;artists;planners|All;planners;artists|Some;artists;planners|Some;planners;artists|No;artists;planners|No;planners;artists|Some not;artists;planners|Some not;planners;artists|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,35,No;scientists;chefs/Some;chefs;runners,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|No;scientists;runners|No;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|NVC,Some not;runners;scientists,syllogistic,single-choice,b
ROoX7N7,36,Some not;trainers;designers/No;trainers;architects,All;designers;architects|All;architects;designers|Some;designers;architects|Some;architects;designers|No;designers;architects|No;architects;designers|Some not;designers;architects|Some not;architects;designers|NVC,No;architects;designers,syllogistic,single-choice,b
ROoX7N7,37,No;miners;skaters/Some;poets;miners,All;skaters;poets|All;poets;skaters|Some;skaters;poets|Some;poets;skaters|No;skaters;poets|No;poets;skaters|Some not;skaters;poets|Some not;poets;skaters|NVC,Some not;skaters;poets,syllogistic,single-choice,b
ROoX7N7,38,No;farmers;scholars/Some not;assistants;farmers,All;scholars;assistants|All;assistants;scholars|Some;scholars;assistants|Some;assistants;scholars|No;scholars;assistants|No;assistants;scholars|Some not;scholars;assistants|Some not;assistants;scholars|NVC,Some not;assistants;scholars,syllogistic,single-choice,b
ROoX7N7,39,No;assistants;farmers/No;farmers;scholars,All;assistants;scholars|All;scholars;assistants|Some;assistants;scholars|Some;scholars;assistants|No;assistants;scholars|No;scholars;assistants|Some not;assistants;scholars|Some not;scholars;assistants|NVC,No;scholars;assistants,syllogistic,single-choice,b
ROoX7N7,40,No;writers;drivers/No;writers;hikers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,41,Some not;novelists;analysts/No;travelers;novelists,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,Some not;travelers;analysts,syllogistic,single-choice,b
ROoX7N7,42,Some not;teachers;golfers/No;bankers;golfers,All;teachers;bankers|All;bankers;teachers|Some;teachers;bankers|Some;bankers;teachers|No;teachers;bankers|No;bankers;teachers|Some not;teachers;bankers|Some not;bankers;teachers|NVC,Some not;teachers;bankers,syllogistic,single-choice,b
ROoX7N7,43,Some;counselors;joggers/Some;riders;joggers,All;counselors;riders|All;riders;counselors|Some;counselors;riders|Some;riders;counselors|No;counselors;riders|No;riders;counselors|Some not;counselors;riders|Some not;riders;counselors|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,44,No;carpenters;linguists/All;linguists;divers,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|No;carpenters;divers|No;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|NVC,No;carpenters;divers,syllogistic,single-choice,b
ROoX7N7,45,Some;actuaries;boxers/Some;actuaries;opticians,All;boxers;opticians|All;opticians;boxers|Some;boxers;opticians|Some;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,46,Some;brewers;porters/Some not;judges;brewers,All;porters;judges|All;judges;porters|Some;porters;judges|Some;judges;porters|No;porters;judges|No;judges;porters|Some not;porters;judges|Some not;judges;porters|NVC,Some not;judges;porters,syllogistic,single-choice,b
ROoX7N7,47,All;pilots;singers/All;pilots;tailors,All;singers;tailors|All;tailors;singers|Some;singers;tailors|Some;tailors;singers|No;singers;tailors|No;tailors;singers|Some not;singers;tailors|Some not;tailors;singers|NVC,Some;singers;tailors,syllogistic,single-choice,b
ROoX7N7,48,Some not;joggers;counselors/Some;riders;counselors,All;joggers;riders|All;riders;joggers|Some;joggers;riders|Some;riders;joggers|No;joggers;riders|No;riders;joggers|Some not;joggers;riders|Some not;riders;joggers|NVC,Some not;joggers;riders,syllogistic,single-choice,b
ROoX7N7,49,All;bakers;sculptors/No;gamblers;sculptors,All;bakers;gamblers|All;gamblers;bakers|Some;bakers;gamblers|Some;gamblers;bakers|No;bakers;gamblers|No;gamblers;bakers|Some not;bakers;gamblers|Some not;gamblers;bakers|NVC,No;gamblers;bakers,syllogistic,single-choice,b
ROoX7N7,50,Some not;workers;painters/All;painters;actors,All;workers;actors|All;actors;workers|Some;workers;actors|Some;actors;workers|No;workers;actors|No;actors;workers|Some not;workers;actors|Some not;actors;workers|NVC,No;actors;workers,syllogistic,single-choice,b
ROoX7N7,51,Some;judges;porters/Some;brewers;judges,All;porters;brewers|All;brewers;porters|Some;porters;brewers|Some;brewers;porters|No;porters;brewers|No;brewers;porters|Some not;porters;brewers|Some not;brewers;porters|NVC,Some;brewers;porters,syllogistic,single-choice,b
ROoX7N7,52,No;carpenters;linguists/All;divers;linguists,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|No;carpenters;divers|No;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|NVC,No;divers;carpenters,syllogistic,single-choice,b
ROoX7N7,53,Some;singers;pilots/Some not;singers;tailors,All;pilots;tailors|All;tailors;pilots|Some;pilots;tailors|Some;tailors;pilots|No;pilots;tailors|No;tailors;pilots|Some not;pilots;tailors|Some not;tailors;pilots|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,54,All;travelers;analysts/Some;novelists;analysts,All;travelers;novelists|All;novelists;travelers|Some;travelers;novelists|Some;novelists;travelers|No;travelers;novelists|No;novelists;travelers|Some not;travelers;novelists|Some not;novelists;travelers|NVC,Some;travelers;novelists,syllogistic,single-choice,b
ROoX7N7,55,Some not;auditors;painters/All;auditors;cleaners,All;painters;cleaners|All;cleaners;painters|Some;painters;cleaners|Some;cleaners;painters|No;painters;cleaners|No;cleaners;painters|Some not;painters;cleaners|Some not;cleaners;painters|NVC,Some not;cleaners;painters,syllogistic,single-choice,b
ROoX7N7,56,Some;students;buyers/No;cyclists;students,All;buyers;cyclists|All;cyclists;buyers|Some;buyers;cyclists|Some;cyclists;buyers|No;buyers;cyclists|No;cyclists;buyers|Some not;buyers;cyclists|Some not;cyclists;buyers|NVC,Some not;cyclists;buyers,syllogistic,single-choice,b
ROoX7N7,57,All;hikers;writers/No;writers;drivers,All;hikers;drivers|All;drivers;hikers|Some;hikers;drivers|Some;drivers;hikers|No;hikers;drivers|No;drivers;hikers|Some not;hikers;drivers|Some not;drivers;hikers|NVC,No;drivers;hikers,syllogistic,single-choice,b
ROoX7N7,58,Some;skaters;therapists/Some;therapists;climbers,All;skaters;climbers|All;climbers;skaters|Some;skaters;climbers|Some;climbers;skaters|No;skaters;climbers|No;climbers;skaters|Some not;skaters;climbers|Some not;climbers;skaters|NVC,NVC,syllogistic,single-choice,b
ROoX7N7,59,Some not;agents;secretaries/All;brokers;secretaries,All;agents;brokers|All;brokers;agents|Some;agents;brokers|Some;brokers;agents|No;agents;brokers|No;brokers;agents|Some not;agents;brokers|Some not;brokers;agents|NVC,No;agents;brokers,syllogistic,single-choice,b
ROoX7N7,60,All;boxers;dancers/No;typists;boxers,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|No;dancers;typists|No;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|NVC,No;typists;dancers,syllogistic,single-choice,b
ROoX7N7,61,Some;runners;scientists/All;runners;chefs,All;scientists;chefs|All;chefs;scientists|Some;scientists;chefs|Some;chefs;scientists|No;scientists;chefs|No;chefs;scientists|Some not;scientists;chefs|Some not;chefs;scientists|NVC,Some;chefs;scientists,syllogistic,single-choice,b
ROoX7N7,62,All;chemists;sailors/All;sailors;potters,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|No;chemists;potters|No;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|NVC,All;chemists;potters,syllogistic,single-choice,b
ROoX7N7,63,Some not;sailors;chemists/Some not;potters;sailors,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|No;chemists;potters|No;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|NVC,Some not;potters;chemists,syllogistic,single-choice,b
S2CRS79,0,Some;dentists;lifeguards/All;lifeguards;plumbers,All;dentists;plumbers|All;plumbers;dentists|Some;dentists;plumbers|Some;plumbers;dentists|No;dentists;plumbers|No;plumbers;dentists|Some not;dentists;plumbers|Some not;plumbers;dentists|NVC,Some;dentists;plumbers,syllogistic,single-choice,b
S2CRS79,1,All;sculptors;bakers/Some;bakers;gamblers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|NVC,Some;sculptors;gamblers,syllogistic,single-choice,b
S2CRS79,2,All;sculptors;bakers/All;gamblers;sculptors,All;bakers;gamblers|All;gamblers;bakers|Some;bakers;gamblers|Some;gamblers;bakers|No;bakers;gamblers|No;gamblers;bakers|Some not;bakers;gamblers|Some not;gamblers;bakers|NVC,All;gamblers;bakers,syllogistic,single-choice,b
S2CRS79,3,All;carpenters;linguists/Some;divers;carpenters,All;linguists;divers|All;divers;linguists|Some;linguists;divers|Some;divers;linguists|No;linguists;divers|No;divers;linguists|Some not;linguists;divers|Some not;divers;linguists|NVC,Some;divers;linguists,syllogistic,single-choice,b
S2CRS79,4,Some not;painters;workers/No;actors;workers,All;painters;actors|All;actors;painters|Some;painters;actors|Some;actors;painters|No;painters;actors|No;actors;painters|Some not;painters;actors|Some not;actors;painters|NVC,Some not;painters;actors,syllogistic,single-choice,b
S2CRS79,5,Some;climbers;doctors/All;tellers;climbers,All;doctors;tellers|All;tellers;doctors|Some;doctors;tellers|Some;tellers;doctors|No;doctors;tellers|No;tellers;doctors|Some not;doctors;tellers|Some not;tellers;doctors|NVC,Some;tellers;doctors,syllogistic,single-choice,b
S2CRS79,6,Some;porters;brewers/All;judges;brewers,All;porters;judges|All;judges;porters|Some;porters;judges|Some;judges;porters|No;porters;judges|No;judges;porters|Some not;porters;judges|Some not;judges;porters|NVC,Some;judges;porters,syllogistic,single-choice,b
S2CRS79,7,No;miners;poets/Some not;skaters;miners,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|No;poets;skaters|No;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|NVC,NVC,syllogistic,single-choice,b
S2CRS79,8,No;artists;planners/Some;surfers;planners,All;artists;surfers|All;surfers;artists|Some;artists;surfers|Some;surfers;artists|No;artists;surfers|No;surfers;artists|Some not;artists;surfers|Some not;surfers;artists|NVC,No;surfers;artists,syllogistic,single-choice,b
S2CRS79,9,All;fencers;campers/No;engineers;fencers,All;campers;engineers|All;engineers;campers|Some;campers;engineers|Some;engineers;campers|No;campers;engineers|No;engineers;campers|Some not;campers;engineers|Some not;engineers;campers|NVC,No;engineers;campers,syllogistic,single-choice,b
S2CRS79,10,All;butchers;packers/Some not;tutors;butchers,All;packers;tutors|All;tutors;packers|Some;packers;tutors|Some;tutors;packers|No;packers;tutors|No;tutors;packers|Some not;packers;tutors|Some not;tutors;packers|NVC,Some not;tutors;packers,syllogistic,single-choice,b
S2CRS79,11,Some not;butchers;tutors/All;butchers;packers,All;tutors;packers|All;packers;tutors|Some;tutors;packers|Some;packers;tutors|No;tutors;packers|No;packers;tutors|Some not;tutors;packers|Some not;packers;tutors|NVC,Some not;packers;tutors,syllogistic,single-choice,b
S2CRS79,12,Some;actors;workers/Some;workers;painters,All;actors;painters|All;painters;actors|Some;actors;painters|Some;painters;actors|No;actors;painters|No;painters;actors|Some not;actors;painters|Some not;painters;actors|NVC,Some;actors;painters,syllogistic,single-choice,b
S2CRS79,13,Some not;trainers;architects/All;architects;designers,All;trainers;designers|All;designers;trainers|Some;trainers;designers|Some;designers;trainers|No;trainers;designers|No;designers;trainers|Some not;trainers;designers|Some not;designers;trainers|NVC,Some not;trainers;designers,syllogistic,single-choice,b
S2CRS79,14,All;riders;joggers/Some not;counselors;joggers,All;riders;counselors|All;counselors;riders|Some;riders;counselors|Some;counselors;riders|No;riders;counselors|No;counselors;riders|Some not;riders;counselors|Some not;counselors;riders|NVC,Some not;counselors;riders,syllogistic,single-choice,b
S2CRS79,15,All;cooks;swimmers/Some;cooks;mayors,All;swimmers;mayors|All;mayors;swimmers|Some;swimmers;mayors|Some;mayors;swimmers|No;swimmers;mayors|No;mayors;swimmers|Some not;swimmers;mayors|Some not;mayors;swimmers|NVC,Some;swimmers;mayors,syllogistic,single-choice,b
S2CRS79,16,Some;farmers;scholars/No;assistants;farmers,All;scholars;assistants|All;assistants;scholars|Some;scholars;assistants|Some;assistants;scholars|No;scholars;assistants|No;assistants;scholars|Some not;scholars;assistants|Some not;assistants;scholars|NVC,No;assistants;scholars,syllogistic,single-choice,b
S2CRS79,17,Some;cashiers;waiters/Some;cashiers;poets,All;waiters;poets|All;poets;waiters|Some;waiters;poets|Some;poets;waiters|No;waiters;poets|No;poets;waiters|Some not;waiters;poets|Some not;poets;waiters|NVC,Some;poets;waiters,syllogistic,single-choice,b
S2CRS79,18,Some;riders;counselors/Some not;joggers;counselors,All;riders;joggers|All;joggers;riders|Some;riders;joggers|Some;joggers;riders|No;riders;joggers|No;joggers;riders|Some not;riders;joggers|Some not;joggers;riders|NVC,Some not;joggers;riders,syllogistic,single-choice,b
S2CRS79,19,Some;plumbers;lifeguards/Some not;lifeguards;dentists,All;plumbers;dentists|All;dentists;plumbers|Some;plumbers;dentists|Some;dentists;plumbers|No;plumbers;dentists|No;dentists;plumbers|Some not;plumbers;dentists|Some not;dentists;plumbers|NVC,Some not;plumbers;dentists,syllogistic,single-choice,b
S2CRS79,20,No;singers;tailors/No;tailors;pilots,All;singers;pilots|All;pilots;singers|Some;singers;pilots|Some;pilots;singers|No;singers;pilots|No;pilots;singers|Some not;singers;pilots|Some not;pilots;singers|NVC,Some;pilots;singers,syllogistic,single-choice,b
S2CRS79,21,Some not;farmers;scholars/Some;assistants;farmers,All;scholars;assistants|All;assistants;scholars|Some;scholars;assistants|Some;assistants;scholars|No;scholars;assistants|No;assistants;scholars|Some not;scholars;assistants|Some not;assistants;scholars|NVC,Some not;assistants;scholars,syllogistic,single-choice,b
S2CRS79,22,No;managers;models/No;managers;clerks,All;models;clerks|All;clerks;models|Some;models;clerks|Some;clerks;models|No;models;clerks|No;clerks;models|Some not;models;clerks|Some not;clerks;models|NVC,NVC,syllogistic,single-choice,b
S2CRS79,23,Some not;climbers;doctors/Some not;tellers;climbers,All;doctors;tellers|All;tellers;doctors|Some;doctors;tellers|Some;tellers;doctors|No;doctors;tellers|No;tellers;doctors|Some not;doctors;tellers|Some not;tellers;doctors|NVC,Some not;tellers;doctors,syllogistic,single-choice,b
S2CRS79,24,Some not;secretaries;agents/No;brokers;secretaries,All;agents;brokers|All;brokers;agents|Some;agents;brokers|Some;brokers;agents|No;agents;brokers|No;brokers;agents|Some not;agents;brokers|Some not;brokers;agents|NVC,NVC,syllogistic,single-choice,b
S2CRS79,25,No;therapists;climbers/Some;therapists;skaters,All;climbers;skaters|All;skaters;climbers|Some;climbers;skaters|Some;skaters;climbers|No;climbers;skaters|No;skaters;climbers|Some not;climbers;skaters|Some not;skaters;climbers|NVC,NVC,syllogistic,single-choice,b
S2CRS79,26,No;golfers;bankers/Some;teachers;golfers,All;bankers;teachers|All;teachers;bankers|Some;bankers;teachers|Some;teachers;bankers|No;bankers;teachers|No;teachers;bankers|Some not;bankers;teachers|Some not;teachers;bankers|NVC,Some not;teachers;bankers,syllogistic,single-choice,b
S2CRS79,27,Some not;actuaries;boxers/No;boxers;opticians,All;actuaries;opticians|All;opticians;actuaries|Some;actuaries;opticians|Some;opticians;actuaries|No;actuaries;opticians|No;opticians;actuaries|Some not;actuaries;opticians|Some not;opticians;actuaries|NVC,Some not;actuaries;opticians,syllogistic,single-choice,b
S2CRS79,28,Some not;cyclists;students/Some not;cyclists;buyers,All;students;buyers|All;buyers;students|Some;students;buyers|Some;buyers;students|No;students;buyers|No;buyers;students|Some not;students;buyers|Some not;buyers;students|NVC,Some not;students;buyers,syllogistic,single-choice,b
S2CRS79,29,No;lawyers;hunters/All;lawyers;athletes,All;hunters;athletes|All;athletes;hunters|Some;hunters;athletes|Some;athletes;hunters|No;hunters;athletes|No;athletes;hunters|Some not;hunters;athletes|Some not;athletes;hunters|NVC,Some not;athletes;hunters,syllogistic,single-choice,b
S2CRS79,30,No;planners;artists/No;surfers;planners,All;artists;surfers|All;surfers;artists|Some;artists;surfers|Some;surfers;artists|No;artists;surfers|No;surfers;artists|Some not;artists;surfers|Some not;surfers;artists|NVC,NVC,syllogistic,single-choice,b
S2CRS79,31,Some not;swimmers;cooks/All;mayors;cooks,All;swimmers;mayors|All;mayors;swimmers|Some;swimmers;mayors|Some;mayors;swimmers|No;swimmers;mayors|No;mayors;swimmers|Some not;swimmers;mayors|Some not;mayors;swimmers|NVC,Some not;swimmers;mayors,syllogistic,single-choice,b
S2CRS79,32,All;teachers;bankers/Some not;teachers;golfers,All;bankers;golfers|All;golfers;bankers|Some;bankers;golfers|Some;golfers;bankers|No;bankers;golfers|No;golfers;bankers|Some not;bankers;golfers|Some not;golfers;bankers|NVC,Some not;bankers;golfers,syllogistic,single-choice,b
S2CRS79,33,All;chefs;scientists/All;runners;scientists,All;chefs;runners|All;runners;chefs|Some;chefs;runners|Some;runners;chefs|No;chefs;runners|No;runners;chefs|Some not;chefs;runners|Some not;runners;chefs|NVC,NVC,syllogistic,single-choice,b
S2CRS79,34,Some not;architects;designers/Some not;trainers;designers,All;architects;trainers|All;trainers;architects|Some;architects;trainers|Some;trainers;architects|No;architects;trainers|No;trainers;architects|Some not;architects;trainers|Some not;trainers;architects|NVC,NVC,syllogistic,single-choice,b
S2CRS79,35,Some not;typists;boxers/No;typists;dancers,All;boxers;dancers|All;dancers;boxers|Some;boxers;dancers|Some;dancers;boxers|No;boxers;dancers|No;dancers;boxers|Some not;boxers;dancers|Some not;dancers;boxers|NVC,Some not;boxers;dancers,syllogistic,single-choice,b
S2CRS79,36,Some;actors;nurses/Some not;actors;drillers,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses|NVC,Some not;nurses;drillers,syllogistic,single-choice,b
S2CRS79,37,All;painters;auditors/No;painters;cleaners,All;auditors;cleaners|All;cleaners;auditors|Some;auditors;cleaners|Some;cleaners;auditors|No;auditors;cleaners|No;cleaners;auditors|Some not;auditors;cleaners|Some not;cleaners;auditors|NVC,Some not;auditors;cleaners,syllogistic,single-choice,b
S2CRS79,38,No;managers;models/Some not;clerks;models,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|No;managers;clerks|No;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|NVC,Some not;clerks;managers,syllogistic,single-choice,b
S2CRS79,39,Some;drivers;hikers/Some not;writers;drivers,All;hikers;writers|All;writers;hikers|Some;hikers;writers|Some;writers;hikers|No;hikers;writers|No;writers;hikers|Some not;hikers;writers|Some not;writers;hikers|NVC,Some not;writers;hikers,syllogistic,single-choice,b
S2CRS79,40,Some;soldiers;editors/No;florists;editors,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,Some not;soldiers;florists,syllogistic,single-choice,b
S2CRS79,41,No;brokers;agents/All;secretaries;agents,All;brokers;secretaries|All;secretaries;brokers|Some;brokers;secretaries|Some;secretaries;brokers|No;brokers;secretaries|No;secretaries;brokers|Some not;brokers;secretaries|Some not;secretaries;brokers|NVC,No;brokers;secretaries,syllogistic,single-choice,b
S2CRS79,42,Some not;carpenters;linguists/Some;linguists;divers,All;carpenters;divers|All;divers;carpenters|Some;carpenters;divers|Some;divers;carpenters|No;carpenters;divers|No;divers;carpenters|Some not;carpenters;divers|Some not;divers;carpenters|NVC,Some not;carpenters;divers,syllogistic,single-choice,b
S2CRS79,43,All;cleaners;painters/All;cleaners;auditors,All;painters;auditors|All;auditors;painters|Some;painters;auditors|Some;auditors;painters|No;painters;auditors|No;auditors;painters|Some not;painters;auditors|Some not;auditors;painters|NVC,Some;painters;auditors,syllogistic,single-choice,b
S2CRS79,44,Some;chemists;sailors/Some;potters;sailors,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|No;chemists;potters|No;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|NVC,Some;chemists;potters,syllogistic,single-choice,b
S2CRS79,45,All;travelers;analysts/All;analysts;novelists,All;travelers;novelists|All;novelists;travelers|Some;travelers;novelists|Some;novelists;travelers|No;travelers;novelists|No;novelists;travelers|Some not;travelers;novelists|Some not;novelists;travelers|NVC,All;travelers;novelists,syllogistic,single-choice,b
S2CRS79,46,Some not;porters;judges/Some;porters;brewers,All;judges;brewers|All;brewers;judges|Some;judges;brewers|Some;brewers;judges|No;judges;brewers|No;brewers;judges|Some not;judges;brewers|Some not;brewers;judges|NVC,Some not;brewers;judges,syllogistic,single-choice,b
S2CRS79,47,No;typists;boxers/Some;boxers;dancers,All;typists;dancers|All;dancers;typists|Some;typists;dancers|Some;dancers;typists|No;typists;dancers|No;dancers;typists|Some not;typists;dancers|Some not;dancers;typists|NVC,Some not;dancers;typists,syllogistic,single-choice,b
S2CRS79,48,No;boxers;actuaries/All;opticians;boxers,All;actuaries;opticians|All;opticians;actuaries|Some;actuaries;opticians|Some;opticians;actuaries|No;actuaries;opticians|No;opticians;actuaries|Some not;actuaries;opticians|Some not;opticians;actuaries|NVC,No;opticians;actuaries,syllogistic,single-choice,b
S2CRS79,49,No;therapists;climbers/Some not;climbers;skaters,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|NVC,NVC,syllogistic,single-choice,b
