id,sequence,task,choices,response,domain,response_type,group
cyXZ5N7,9,No;drivers;writers/Some;writers;hikers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,10,No;actuaries;opticians/All;boxers;actuaries,All;opticians;boxers|All;boxers;opticians|Some;opticians;boxers|Some;boxers;opticians|No;opticians;boxers|No;boxers;opticians|Some not;opticians;boxers|Some not;boxers;opticians|NVC,No;boxers;opticians,syllogistic,single-choice,a
cyXZ5N7,11,No;divers;linguists/Some not;carpenters;linguists,All;divers;carpenters|All;carpenters;divers|Some;divers;carpenters|Some;carpenters;divers|No;divers;carpenters|No;carpenters;divers|Some not;divers;carpenters|Some not;carpenters;divers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,12,No;gamblers;bakers/All;sculptors;bakers,All;gamblers;sculptors|All;sculptors;gamblers|Some;gamblers;sculptors|Some;sculptors;gamblers|No;gamblers;sculptors|No;sculptors;gamblers|Some not;gamblers;sculptors|Some not;sculptors;gamblers|NVC,No;gamblers;sculptors,syllogistic,single-choice,a
cyXZ5N7,13,Some;surfers;artists/Some not;planners;artists,All;surfers;planners|All;planners;surfers|Some;surfers;planners|Some;planners;surfers|No;surfers;planners|No;planners;surfers|Some not;surfers;planners|Some not;planners;surfers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,14,All;models;managers/All;models;clerks,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|No;managers;clerks|No;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|NVC,Some;managers;clerks,syllogistic,single-choice,a
cyXZ5N7,15,Some;sailors;chemists/Some;potters;sailors,All;chemists;potters|All;potters;chemists|Some;chemists;potters|Some;potters;chemists|No;chemists;potters|No;potters;chemists|Some not;chemists;potters|Some not;potters;chemists|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,16,All;plumbers;dentists/All;lifeguards;plumbers,All;dentists;lifeguards|All;lifeguards;dentists|Some;dentists;lifeguards|Some;lifeguards;dentists|No;dentists;lifeguards|No;lifeguards;dentists|Some not;dentists;lifeguards|Some not;lifeguards;dentists|NVC,All;lifeguards;dentists,syllogistic,single-choice,a
cyXZ5N7,17,Some not;golfers;bankers/All;golfers;teachers,All;bankers;teachers|All;teachers;bankers|Some;bankers;teachers|Some;teachers;bankers|No;bankers;teachers|No;teachers;bankers|Some not;bankers;teachers|Some not;teachers;bankers|NVC,Some;bankers;teachers,syllogistic,single-choice,a
cyXZ5N7,18,Some;cashiers;waiters/Some not;waiters;poets,All;cashiers;poets|All;poets;cashiers|Some;cashiers;poets|Some;poets;cashiers|No;cashiers;poets|No;poets;cashiers|Some not;cashiers;poets|Some not;poets;cashiers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,19,All;fencers;campers/No;fencers;engineers,All;campers;engineers|All;engineers;campers|Some;campers;engineers|Some;engineers;campers|No;campers;engineers|No;engineers;campers|Some not;campers;engineers|Some not;engineers;campers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,20,Some not;bakers;gamblers/All;sculptors;gamblers,All;bakers;sculptors|All;sculptors;bakers|Some;bakers;sculptors|Some;sculptors;bakers|No;bakers;sculptors|No;sculptors;bakers|Some not;bakers;sculptors|Some not;sculptors;bakers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,21,All;climbers;therapists/No;skaters;therapists,All;climbers;skaters|All;skaters;climbers|Some;climbers;skaters|Some;skaters;climbers|No;climbers;skaters|No;skaters;climbers|Some not;climbers;skaters|Some not;skaters;climbers|NVC,No;climbers;skaters,syllogistic,single-choice,a
cyXZ5N7,22,No;planners;surfers/Some not;planners;artists,All;surfers;artists|All;artists;surfers|Some;surfers;artists|Some;artists;surfers|No;surfers;artists|No;artists;surfers|Some not;surfers;artists|Some not;artists;surfers|NVC,Some not;artists;surfers,syllogistic,single-choice,a
cyXZ5N7,23,Some not;tutors;packers/All;packers;butchers,All;tutors;butchers|All;butchers;tutors|Some;tutors;butchers|Some;butchers;tutors|No;tutors;butchers|No;butchers;tutors|Some not;tutors;butchers|Some not;butchers;tutors|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,24,All;singers;tailors/All;tailors;pilots,All;singers;pilots|All;pilots;singers|Some;singers;pilots|Some;pilots;singers|No;singers;pilots|No;pilots;singers|Some not;singers;pilots|Some not;pilots;singers|NVC,All;singers;pilots,syllogistic,single-choice,a
cyXZ5N7,25,All;hikers;drivers/Some not;hikers;writers,All;drivers;writers|All;writers;drivers|Some;drivers;writers|Some;writers;drivers|No;drivers;writers|No;writers;drivers|Some not;drivers;writers|Some not;writers;drivers|NVC,Some;drivers;writers,syllogistic,single-choice,a
cyXZ5N7,26,Some;butchers;packers/Some;tutors;packers,All;butchers;tutors|All;tutors;butchers|Some;butchers;tutors|Some;tutors;butchers|No;butchers;tutors|No;tutors;butchers|Some not;butchers;tutors|Some not;tutors;butchers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,27,Some;chemists;potters/No;sailors;chemists,All;potters;sailors|All;sailors;potters|Some;potters;sailors|Some;sailors;potters|No;potters;sailors|No;sailors;potters|Some not;potters;sailors|Some not;sailors;potters|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,28,Some;models;managers/No;managers;clerks,All;models;clerks|All;clerks;models|Some;models;clerks|Some;clerks;models|No;models;clerks|No;clerks;models|Some not;models;clerks|Some not;clerks;models|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,29,Some not;counselors;riders/Some;joggers;riders,All;counselors;joggers|All;joggers;counselors|Some;counselors;joggers|Some;joggers;counselors|No;counselors;joggers|No;joggers;counselors|Some not;counselors;joggers|Some not;joggers;counselors|NVC,Some not;counselors;joggers,syllogistic,single-choice,a
cyXZ5N7,30,Some;actors;nurses/Some not;actors;drillers,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,31,No;boxers;opticians/Some;actuaries;boxers,All;opticians;actuaries|All;actuaries;opticians|Some;opticians;actuaries|Some;actuaries;opticians|No;opticians;actuaries|No;actuaries;opticians|Some not;opticians;actuaries|Some not;actuaries;opticians|NVC,Some not;actuaries;opticians,syllogistic,single-choice,a
cyXZ5N7,32,Some not;novelists;analysts/Some;analysts;travelers,All;novelists;travelers|All;travelers;novelists|Some;novelists;travelers|Some;travelers;novelists|No;novelists;travelers|No;travelers;novelists|Some not;novelists;travelers|Some not;travelers;novelists|NVC,Some not;novelists;travelers,syllogistic,single-choice,a
cyXZ5N7,33,No;investors;barbers/No;barbers;jugglers,All;investors;jugglers|All;jugglers;investors|Some;investors;jugglers|Some;jugglers;investors|No;investors;jugglers|No;jugglers;investors|Some not;investors;jugglers|Some not;jugglers;investors|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,34,Some not;engineers;campers/Some not;fencers;engineers,All;campers;fencers|All;fencers;campers|Some;campers;fencers|Some;fencers;campers|No;campers;fencers|No;fencers;campers|Some not;campers;fencers|Some not;fencers;campers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,35,Some not;assistants;farmers/No;assistants;scholars,All;farmers;scholars|All;scholars;farmers|Some;farmers;scholars|Some;scholars;farmers|No;farmers;scholars|No;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers|NVC,Some not;farmers;scholars,syllogistic,single-choice,a
cyXZ5N7,36,Some;trainers;architects/No;trainers;designers,All;architects;designers|All;designers;architects|Some;architects;designers|Some;designers;architects|No;architects;designers|No;designers;architects|Some not;architects;designers|Some not;designers;architects|NVC,Some not;architects;designers,syllogistic,single-choice,a
cyXZ5N7,37,Some;students;buyers/Some;buyers;cyclists,All;students;cyclists|All;cyclists;students|Some;students;cyclists|Some;cyclists;students|No;students;cyclists|No;cyclists;students|Some not;students;cyclists|Some not;cyclists;students|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,38,Some not;painters;cleaners/Some not;auditors;cleaners,All;painters;auditors|All;auditors;painters|Some;painters;auditors|Some;auditors;painters|No;painters;auditors|No;auditors;painters|Some not;painters;auditors|Some not;auditors;painters|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,39,Some not;buyers;students/Some not;students;cyclists,All;buyers;cyclists|All;cyclists;buyers|Some;buyers;cyclists|Some;cyclists;buyers|No;buyers;cyclists|No;cyclists;buyers|Some not;buyers;cyclists|Some not;cyclists;buyers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,40,Some;brokers;agents/All;secretaries;agents,All;brokers;secretaries|All;secretaries;brokers|Some;brokers;secretaries|Some;secretaries;brokers|No;brokers;secretaries|No;secretaries;brokers|Some not;brokers;secretaries|Some not;secretaries;brokers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,41,All;porters;brewers/Some not;judges;porters,All;brewers;judges|All;judges;brewers|Some;brewers;judges|Some;judges;brewers|No;brewers;judges|No;judges;brewers|Some not;brewers;judges|Some not;judges;brewers|NVC,Some not;judges;brewers,syllogistic,single-choice,a
cyXZ5N7,42,Some not;swimmers;mayors/No;cooks;mayors,All;swimmers;cooks|All;cooks;swimmers|Some;swimmers;cooks|Some;cooks;swimmers|No;swimmers;cooks|No;cooks;swimmers|Some not;swimmers;cooks|Some not;cooks;swimmers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,43,Some;climbers;tellers/All;tellers;doctors,All;climbers;doctors|All;doctors;climbers|Some;climbers;doctors|Some;doctors;climbers|No;climbers;doctors|No;doctors;climbers|Some not;climbers;doctors|Some not;doctors;climbers|NVC,Some;climbers;doctors,syllogistic,single-choice,a
cyXZ5N7,44,All;novelists;travelers/Some not;analysts;travelers,All;novelists;analysts|All;analysts;novelists|Some;novelists;analysts|Some;analysts;novelists|No;novelists;analysts|No;analysts;novelists|Some not;novelists;analysts|Some not;analysts;novelists|NVC,Some not;analysts;novelists,syllogistic,single-choice,a
cyXZ5N7,45,Some;florists;editors/Some;florists;soldiers,All;editors;soldiers|All;soldiers;editors|Some;editors;soldiers|Some;soldiers;editors|No;editors;soldiers|No;soldiers;editors|Some not;editors;soldiers|Some not;soldiers;editors|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,46,No;painters;workers/Some not;workers;actors,All;painters;actors|All;actors;painters|Some;painters;actors|Some;actors;painters|No;painters;actors|No;actors;painters|Some not;painters;actors|Some not;actors;painters|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,47,Some not;jugglers;barbers/No;investors;jugglers,All;barbers;investors|All;investors;barbers|Some;barbers;investors|Some;investors;barbers|No;barbers;investors|No;investors;barbers|Some not;barbers;investors|Some not;investors;barbers|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,48,No;therapists;skaters/No;climbers;therapists,All;skaters;climbers|All;climbers;skaters|Some;skaters;climbers|Some;climbers;skaters|No;skaters;climbers|No;climbers;skaters|Some not;skaters;climbers|Some not;climbers;skaters|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,49,No;hunters;athletes/Some not;lawyers;hunters,All;athletes;lawyers|All;lawyers;athletes|Some;athletes;lawyers|Some;lawyers;athletes|No;athletes;lawyers|No;lawyers;athletes|Some not;athletes;lawyers|Some not;lawyers;athletes|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,50,All;carpenters;divers/No;divers;linguists,All;carpenters;linguists|All;linguists;carpenters|Some;carpenters;linguists|Some;linguists;carpenters|No;carpenters;linguists|No;linguists;carpenters|Some not;carpenters;linguists|Some not;linguists;carpenters|NVC,No;carpenters;linguists,syllogistic,single-choice,a
cyXZ5N7,51,All;chefs;runners/Some;chefs;scientists,All;runners;scientists|All;scientists;runners|Some;runners;scientists|Some;scientists;runners|No;runners;scientists|No;scientists;runners|Some not;runners;scientists|Some not;scientists;runners|NVC,Some;runners;scientists,syllogistic,single-choice,a
cyXZ5N7,52,No;brokers;agents/All;agents;secretaries,All;brokers;secretaries|All;secretaries;brokers|Some;brokers;secretaries|Some;secretaries;brokers|No;brokers;secretaries|No;secretaries;brokers|Some not;brokers;secretaries|Some not;secretaries;brokers|NVC,No;brokers;secretaries,syllogistic,single-choice,a
cyXZ5N7,53,All;waiters;poets/Some;cashiers;poets,All;waiters;cashiers|All;cashiers;waiters|Some;waiters;cashiers|Some;cashiers;waiters|No;waiters;cashiers|No;cashiers;waiters|Some not;waiters;cashiers|Some not;cashiers;waiters|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,54,Some not;tellers;climbers/All;doctors;tellers,All;climbers;doctors|All;doctors;climbers|Some;climbers;doctors|Some;doctors;climbers|No;climbers;doctors|No;doctors;climbers|Some not;climbers;doctors|Some not;doctors;climbers|NVC,Some not;doctors;climbers,syllogistic,single-choice,a
cyXZ5N7,55,Some;chefs;runners/All;scientists;chefs,All;runners;scientists|All;scientists;runners|Some;runners;scientists|Some;scientists;runners|No;runners;scientists|No;scientists;runners|Some not;runners;scientists|Some not;scientists;runners|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,56,No;skaters;miners/Some;skaters;poets,All;miners;poets|All;poets;miners|Some;miners;poets|Some;poets;miners|No;miners;poets|No;poets;miners|Some not;miners;poets|Some not;poets;miners|NVC,Some not;poets;miners,syllogistic,single-choice,a
cyXZ5N7,57,All;editors;soldiers/Some;soldiers;florists,All;editors;florists|All;florists;editors|Some;editors;florists|Some;florists;editors|No;editors;florists|No;florists;editors|Some not;editors;florists|Some not;florists;editors|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,58,Some not;joggers;riders/Some;joggers;counselors,All;riders;counselors|All;counselors;riders|Some;riders;counselors|Some;counselors;riders|No;riders;counselors|No;counselors;riders|Some not;riders;counselors|Some not;counselors;riders|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,59,No;architects;designers/Some;trainers;designers,All;architects;trainers|All;trainers;architects|Some;architects;trainers|Some;trainers;architects|No;architects;trainers|No;trainers;architects|Some not;architects;trainers|Some not;trainers;architects|NVC,NVC,syllogistic,single-choice,a
cyXZ5N7,60,Some not;plumbers;lifeguards/No;lifeguards;dentists,All;plumbers;dentists|All;dentists;plumbers|Some;plumbers;dentists|Some;dentists;plumbers|No;plumbers;dentists|No;dentists;plumbers|Some not;plumbers;dentists|Some not;dentists;plumbers|NVC,Some not;plumbers;dentists,syllogistic,single-choice,a
cyXZ5N7,61,No;skaters;miners/All;skaters;poets,All;miners;poets|All;poets;miners|Some;miners;poets|Some;poets;miners|No;miners;poets|No;poets;miners|Some not;miners;poets|Some not;poets;miners|NVC,Some not;poets;miners,syllogistic,single-choice,a
cyXZ5N7,62,All;boxers;dancers/Some;typists;boxers,All;dancers;typists|All;typists;dancers|Some;dancers;typists|Some;typists;dancers|No;dancers;typists|No;typists;dancers|Some not;dancers;typists|Some not;typists;dancers|NVC,Some;typists;dancers,syllogistic,single-choice,a
cyXZ5N7,63,All;brewers;judges/Some not;judges;porters,All;brewers;porters|All;porters;brewers|Some;brewers;porters|Some;porters;brewers|No;brewers;porters|No;porters;brewers|Some not;brewers;porters|Some not;porters;brewers|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,0,Some;models;managers/All;models;clerks,All;managers;clerks|All;clerks;managers|Some;managers;clerks|Some;clerks;managers|No;managers;clerks|No;clerks;managers|Some not;managers;clerks|Some not;clerks;managers|NVC,Some not;managers;clerks,syllogistic,single-choice,a
ffqx7X8,1,No;packers;butchers/Some;tutors;butchers,All;packers;tutors|All;tutors;packers|Some;packers;tutors|Some;tutors;packers|No;packers;tutors|No;tutors;packers|Some not;packers;tutors|Some not;tutors;packers|NVC,No;tutors;packers,syllogistic,single-choice,a
ffqx7X8,2,Some;bakers;gamblers/No;sculptors;bakers,All;gamblers;sculptors|All;sculptors;gamblers|Some;gamblers;sculptors|Some;sculptors;gamblers|No;gamblers;sculptors|No;sculptors;gamblers|Some not;gamblers;sculptors|Some not;sculptors;gamblers|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,3,Some;assistants;farmers/Some;assistants;scholars,All;farmers;scholars|All;scholars;farmers|Some;farmers;scholars|Some;scholars;farmers|No;farmers;scholars|No;scholars;farmers|Some not;farmers;scholars|Some not;scholars;farmers|NVC,Some;scholars;farmers,syllogistic,single-choice,a
ffqx7X8,4,Some;joggers;riders/No;riders;counselors,All;joggers;counselors|All;counselors;joggers|Some;joggers;counselors|Some;counselors;joggers|No;joggers;counselors|No;counselors;joggers|Some not;joggers;counselors|Some not;counselors;joggers|NVC,Some;joggers;counselors,syllogistic,single-choice,a
ffqx7X8,5,All;engineers;fencers/Some;campers;fencers,All;engineers;campers|All;campers;engineers|Some;engineers;campers|Some;campers;engineers|No;engineers;campers|No;campers;engineers|Some not;engineers;campers|Some not;campers;engineers|NVC,Some;engineers;campers,syllogistic,single-choice,a
ffqx7X8,6,All;painters;actors/Some not;painters;workers,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|No;actors;workers|No;workers;actors|Some not;actors;workers|Some not;workers;actors|NVC,Some not;workers;actors,syllogistic,single-choice,a
ffqx7X8,7,No;cleaners;auditors/Some;painters;cleaners,All;auditors;painters|All;painters;auditors|Some;auditors;painters|Some;painters;auditors|No;auditors;painters|No;painters;auditors|Some not;auditors;painters|Some not;painters;auditors|NVC,No;auditors;painters,syllogistic,single-choice,a
ffqx7X8,8,Some not;lawyers;athletes/No;athletes;hunters,All;lawyers;hunters|All;hunters;lawyers|Some;lawyers;hunters|Some;hunters;lawyers|No;lawyers;hunters|No;hunters;lawyers|Some not;lawyers;hunters|Some not;hunters;lawyers|NVC,Some;hunters;lawyers,syllogistic,single-choice,a
ffqx7X8,9,Some not;cyclists;students/All;buyers;students,All;cyclists;buyers|All;buyers;cyclists|Some;cyclists;buyers|Some;buyers;cyclists|No;cyclists;buyers|No;buyers;cyclists|Some not;cyclists;buyers|Some not;buyers;cyclists|NVC,Some;cyclists;buyers,syllogistic,single-choice,a
ffqx7X8,10,All;boxers;actuaries/No;opticians;actuaries,All;boxers;opticians|All;opticians;boxers|Some;boxers;opticians|Some;opticians;boxers|No;boxers;opticians|No;opticians;boxers|Some not;boxers;opticians|Some not;opticians;boxers|NVC,No;opticians;boxers,syllogistic,single-choice,a
ffqx7X8,11,No;singers;tailors/All;singers;pilots,All;tailors;pilots|All;pilots;tailors|Some;tailors;pilots|Some;pilots;tailors|No;tailors;pilots|No;pilots;tailors|Some not;tailors;pilots|Some not;pilots;tailors|NVC,No;pilots;tailors,syllogistic,single-choice,a
ffqx7X8,12,No;jugglers;barbers/Some;jugglers;investors,All;barbers;investors|All;investors;barbers|Some;barbers;investors|Some;investors;barbers|No;barbers;investors|No;investors;barbers|Some not;barbers;investors|Some not;investors;barbers|NVC,No;barbers;investors,syllogistic,single-choice,a
ffqx7X8,13,Some not;scientists;runners/All;scientists;chefs,All;runners;chefs|All;chefs;runners|Some;runners;chefs|Some;chefs;runners|No;runners;chefs|No;chefs;runners|Some not;runners;chefs|Some not;chefs;runners|NVC,Some not;runners;chefs,syllogistic,single-choice,a
ffqx7X8,14,Some not;actors;drillers/Some not;nurses;drillers,All;actors;nurses|All;nurses;actors|Some;actors;nurses|Some;nurses;actors|No;actors;nurses|No;nurses;actors|Some not;actors;nurses|Some not;nurses;actors|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,15,No;scientists;runners/Some;runners;chefs,All;scientists;chefs|All;chefs;scientists|Some;scientists;chefs|Some;chefs;scientists|No;scientists;chefs|No;chefs;scientists|Some not;scientists;chefs|Some not;chefs;scientists|NVC,No;scientists;chefs,syllogistic,single-choice,a
ffqx7X8,16,Some;porters;judges/All;brewers;judges,All;porters;brewers|All;brewers;porters|Some;porters;brewers|Some;brewers;porters|No;porters;brewers|No;brewers;porters|Some not;porters;brewers|Some not;brewers;porters|NVC,Some;porters;brewers,syllogistic,single-choice,a
ffqx7X8,17,Some not;gamblers;bakers/Some;sculptors;gamblers,All;bakers;sculptors|All;sculptors;bakers|Some;bakers;sculptors|Some;sculptors;bakers|No;bakers;sculptors|No;sculptors;bakers|Some not;bakers;sculptors|Some not;sculptors;bakers|NVC,Some not;bakers;sculptors,syllogistic,single-choice,a
ffqx7X8,18,No;singers;tailors/All;tailors;pilots,All;singers;pilots|All;pilots;singers|Some;singers;pilots|Some;pilots;singers|No;singers;pilots|No;pilots;singers|Some not;singers;pilots|Some not;pilots;singers|NVC,No;singers;pilots,syllogistic,single-choice,a
ffqx7X8,19,Some;cooks;swimmers/Some not;mayors;cooks,All;swimmers;mayors|All;mayors;swimmers|Some;swimmers;mayors|Some;mayors;swimmers|No;swimmers;mayors|No;mayors;swimmers|Some not;swimmers;mayors|Some not;mayors;swimmers|NVC,Some not;mayors;swimmers,syllogistic,single-choice,a
ffqx7X8,20,Some;painters;workers/Some;actors;painters,All;workers;actors|All;actors;workers|Some;workers;actors|Some;actors;workers|No;workers;actors|No;actors;workers|Some not;workers;actors|Some not;actors;workers|NVC,Some;workers;actors,syllogistic,single-choice,a
ffqx7X8,21,No;divers;linguists/All;carpenters;divers,All;linguists;carpenters|All;carpenters;linguists|Some;linguists;carpenters|Some;carpenters;linguists|No;linguists;carpenters|No;carpenters;linguists|Some not;linguists;carpenters|Some not;carpenters;linguists|NVC,No;carpenters;linguists,syllogistic,single-choice,a
ffqx7X8,22,No;swimmers;mayors/Some not;cooks;mayors,All;swimmers;cooks|All;cooks;swimmers|Some;swimmers;cooks|Some;cooks;swimmers|No;swimmers;cooks|No;cooks;swimmers|Some not;swimmers;cooks|Some not;cooks;swimmers|NVC,Some not;cooks;swimmers,syllogistic,single-choice,a
ffqx7X8,23,No;barbers;jugglers/Some not;investors;barbers,All;jugglers;investors|All;investors;jugglers|Some;jugglers;investors|Some;investors;jugglers|No;jugglers;investors|No;investors;jugglers|Some not;jugglers;investors|Some not;investors;jugglers|NVC,Some;jugglers;investors,syllogistic,single-choice,a
ffqx7X8,24,No;therapists;skaters/All;climbers;skaters,All;therapists;climbers|All;climbers;therapists|Some;therapists;climbers|Some;climbers;therapists|No;therapists;climbers|No;climbers;therapists|Some not;therapists;climbers|Some not;climbers;therapists|NVC,No;therapists;climbers,syllogistic,single-choice,a
ffqx7X8,25,All;artists;surfers/All;planners;surfers,All;artists;planners|All;planners;artists|Some;artists;planners|Some;planners;artists|No;artists;planners|No;planners;artists|Some not;artists;planners|Some not;planners;artists|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,26,All;drillers;actors/Some not;nurses;actors,All;drillers;nurses|All;nurses;drillers|Some;drillers;nurses|Some;nurses;drillers|No;drillers;nurses|No;nurses;drillers|Some not;drillers;nurses|Some not;nurses;drillers|NVC,Some;drillers;nurses,syllogistic,single-choice,a
ffqx7X8,27,All;scholars;farmers/No;assistants;scholars,All;farmers;assistants|All;assistants;farmers|Some;farmers;assistants|Some;assistants;farmers|No;farmers;assistants|No;assistants;farmers|Some not;farmers;assistants|Some not;assistants;farmers|NVC,No;farmers;assistants,syllogistic,single-choice,a
ffqx7X8,28,No;hikers;writers/No;drivers;hikers,All;writers;drivers|All;drivers;writers|Some;writers;drivers|Some;drivers;writers|No;writers;drivers|No;drivers;writers|Some not;writers;drivers|Some not;drivers;writers|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,29,All;analysts;novelists/All;analysts;travelers,All;novelists;travelers|All;travelers;novelists|Some;novelists;travelers|Some;travelers;novelists|No;novelists;travelers|No;travelers;novelists|Some not;novelists;travelers|Some not;travelers;novelists|NVC,Some;novelists;travelers,syllogistic,single-choice,a
ffqx7X8,30,All;soldiers;editors/All;editors;florists,All;soldiers;florists|All;florists;soldiers|Some;soldiers;florists|Some;florists;soldiers|No;soldiers;florists|No;florists;soldiers|Some not;soldiers;florists|Some not;florists;soldiers|NVC,All;soldiers;florists,syllogistic,single-choice,a
ffqx7X8,31,Some not;poets;waiters/Some;waiters;cashiers,All;poets;cashiers|All;cashiers;poets|Some;poets;cashiers|Some;cashiers;poets|No;poets;cashiers|No;cashiers;poets|Some not;poets;cashiers|Some not;cashiers;poets|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,32,All;joggers;counselors/Some not;riders;joggers,All;counselors;riders|All;riders;counselors|Some;counselors;riders|Some;riders;counselors|No;counselors;riders|No;riders;counselors|Some not;counselors;riders|Some not;riders;counselors|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,33,Some not;lifeguards;plumbers/No;dentists;lifeguards,All;plumbers;dentists|All;dentists;plumbers|Some;plumbers;dentists|Some;dentists;plumbers|No;plumbers;dentists|No;dentists;plumbers|Some not;plumbers;dentists|Some not;dentists;plumbers|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,34,All;trainers;designers/Some;designers;architects,All;trainers;architects|All;architects;trainers|Some;trainers;architects|Some;architects;trainers|No;trainers;architects|No;architects;trainers|Some not;trainers;architects|Some not;architects;trainers|NVC,Some;trainers;architects,syllogistic,single-choice,a
ffqx7X8,35,Some not;agents;secretaries/Some not;secretaries;brokers,All;agents;brokers|All;brokers;agents|Some;agents;brokers|Some;brokers;agents|No;agents;brokers|No;brokers;agents|Some not;agents;brokers|Some not;brokers;agents|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,36,Some not;linguists;divers/Some not;carpenters;linguists,All;divers;carpenters|All;carpenters;divers|Some;divers;carpenters|Some;carpenters;divers|No;divers;carpenters|No;carpenters;divers|Some not;divers;carpenters|Some not;carpenters;divers|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,37,All;skaters;miners/No;skaters;poets,All;miners;poets|All;poets;miners|Some;miners;poets|Some;poets;miners|No;miners;poets|No;poets;miners|Some not;miners;poets|Some not;poets;miners|NVC,No;miners;poets,syllogistic,single-choice,a
ffqx7X8,38,No;florists;editors/No;soldiers;editors,All;florists;soldiers|All;soldiers;florists|Some;florists;soldiers|Some;soldiers;florists|No;florists;soldiers|No;soldiers;florists|Some not;florists;soldiers|Some not;soldiers;florists|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,39,Some;golfers;bankers/Some not;golfers;teachers,All;bankers;teachers|All;teachers;bankers|Some;bankers;teachers|Some;teachers;bankers|No;bankers;teachers|No;teachers;bankers|Some not;bankers;teachers|Some not;teachers;bankers|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,40,Some;agents;brokers/All;secretaries;agents,All;brokers;secretaries|All;secretaries;brokers|Some;brokers;secretaries|Some;secretaries;brokers|No;brokers;secretaries|No;secretaries;brokers|Some not;brokers;secretaries|Some not;secretaries;brokers|NVC,Some;brokers;secretaries,syllogistic,single-choice,a
ffqx7X8,41,No;designers;architects/No;designers;trainers,All;architects;trainers|All;trainers;architects|Some;architects;trainers|Some;trainers;architects|No;architects;trainers|No;trainers;architects|Some not;architects;trainers|Some not;trainers;architects|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,42,Some not;sailors;potters/All;potters;chemists,All;sailors;chemists|All;chemists;sailors|Some;sailors;chemists|Some;chemists;sailors|No;sailors;chemists|No;chemists;sailors|Some not;sailors;chemists|Some not;chemists;sailors|NVC,NVC,syllogistic,single-choice,a
ffqx7X8,43,Some;therapists;climbers/No;skaters;climbers,All;therapists;skaters|All;skaters;therapists|Some;therapists;skaters|Some;skaters;therapists|No;therapists;skaters|No;skaters;therapists|Some not;therapists;skaters|Some not;skaters;therapists|NVC,NVC,syllogistic,single-choice,a
